code,name,latitude,longitude
256,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255
257,Marie-Anne / St-Hubert,45.524683,-73.578897
258,du Parc-La Fontaine / Duluth,45.524518,-73.571977
259,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545
260,de Mentana / Rachel,45.524963,-73.575559
261,Resther / du Mont-Royal,45.525628,-73.581775
262,de Mentana / Marie-Anne,45.526027,-73.577859
263,Métro Laurier (Berri / St-Joseph),45.527231,-73.586726
264,Pontiac / Gilford,45.527009,-73.585766
265,Émile-Duployé / Sherbrooke,45.527201,-73.564729
266,Marie-Anne / de la Roche,45.527758,-73.576185
267,Gilford / de Brébeuf,45.530816,-73.581626
268,Gilford / de Lanaudière,45.532008,-73.580444
270,St-Hubert / René-Lévesque,45.514335,-73.556464
271,Sanguinet / Ontario,45.514767,-73.565491
272,Ste-Catherine / Labelle,45.515065,-73.55923
273,St-André / Ste-Catherine,45.516427,-73.558112
274,Gare d'autocars de Montréal (Berri / Ontario),45.516897,-73.563949
275,de Maisonneuve / Berri,45.51567,-73.561009
276,Wolfe / René-Lévesque,45.516818,-73.554188
277,St-André / Robin,45.518128,-73.561851
278,St-André / Ontario,45.51889,-73.56353
279,Montcalm / de Maisonneuve,45.519139,-73.557866
280,Plessis / René-Lévesque,45.519373,-73.551958
281,Wolfe / Robin,45.519581,-73.560116
283,Montcalm / Ontario,45.521081,-73.562275
284,Papineau / René-Lévesque,45.52114,-73.54926
285,Alexandre-DeSève / Ste-Catherine,45.52123,-73.553861
286,Logan / de Champlain,45.523194,-73.555843
288,Plessis / Ontario,45.523492,-73.56073
289,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199
290,de Champlain / Ontario,45.525109,-73.560206
292,Jean Langlois / Fullum,45.5265,-73.545753
293,Dorion / Ontario,45.526991,-73.558212
294,Logan / Fullum,45.528366,-73.551171
295,Poupart / Ste-Catherine,45.529002,-73.546199
296,Larivière / de Lorimier,45.529134,-73.559234
297,de Bordeaux / Sherbrooke,45.529971,-73.563053
298,Logan / d'Iberville,45.53057,-73.54913
299,Poupart / Ontario,45.531939,-73.553439
302,Métro Frontenac (Ontario / du Havre),45.533706,-73.552179
303,Hochelaga / Chapleau,45.534453,-73.559652
304,du Havre / de Rouen,45.534563,-73.554787
305,Hogan / Ontario,45.535295,-73.55116
306,Sherbrooke / Frontenac,45.5367,-73.56081
307,Wurtele / de Rouen,45.537628,-73.553394
309,University / Milton,45.506511,-73.576669
310,University / Prince-Arthur,45.507402,-73.578444
311,Milton / Durocher,45.508141,-73.57493
312,Aylmer / Prince-Arthur,45.508567,-73.577698
313,Milton / du Parc,45.509361,-73.573864
314,Hutchison / Prince-Arthur,45.509759,-73.576107
315,Ste-Famille / Sherbrooke,45.510072,-73.570752
316,Prince-Arthur / du Parc,45.51059,-73.57547
317,Métro St-Laurent (de Maisonneuve / St-Laurent),45.51066,-73.56497
318,Hutchison / des Pins,45.51069,-73.57805
321,de l'Hôtel-de-Ville / Ste-Catherine,45.51166,-73.562136
322,Milton / Clark,45.512541,-73.570677
323,Prince-Arthur / St-Urbain,45.512587,-73.573739
324,Sanguinet / Ste-Catherine,45.512797,-73.561463
325,Ste-Famille / des Pins,45.512832,-73.576888
326,Clark / Prince-Arthur,45.513303,-73.572961
327,Sanguinet / de Maisonneuve,45.513405,-73.562594
328,Guilbault / Clark,45.514108,-73.57523
329,Metcalfe / St-Catherine,45.500832,-73.572459
330,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.51484,-73.584779
331,Duluth / de l'Esplanade,45.515092,-73.581142
332,BAnQ (Berri / de Maisonneuve),45.515299,-73.561273
333,Parc de Bullion (de Bullion / Prince-Arthur),45.515604,-73.572135
334,Roy / St-Laurent,45.515616,-73.575808
336,Duluth / St-Laurent,45.516876,-73.57946
337,de l'Hôtel-de-Ville / Roy,45.517401,-73.574605
338,Clark / Rachel,45.517354,-73.582129
339,St-Dominique / Rachel,45.518593,-73.581566
340,Vallières / St-Laurent,45.518967,-73.583616
341,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.457509,-73.639485
342,Park Row O / Sherbrooke,45.460729,-73.634073
343,Benny / Sherbrooke,45.464877,-73.626597
344,Grand Boulevard / Sherbrooke,45.466569,-73.623295
346,de la Côte St-Antoine / Royal,45.468927,-73.61987
347,de Melrose / Sherbrooke,45.46982,-73.616961
348,de Hampton / de Monkland,45.471179,-73.627002
349,Marcil / Sherbrooke,45.471743,-73.613924
350,Harvard / de Monkland,45.474565,-73.624036
351,de Monkland / Girouard,45.477107,-73.621438
352,Notre-Dame-de-Grâce / Décarie,45.477353,-73.615372
354,Métro Snowdon (de Westbury / Queen-Mary),45.485385,-73.628142
355,Lionel-Groulx / George-Vanier,45.486219,-73.573747
356,Canning / Notre-Dame,45.486319,-73.570233
357,des Seigneurs / Notre-Dame,45.487723,-73.569083
358,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656
359,Métro Atwater (Atwater / Ste-Catherine),45.489476,-73.584566
360,Atwater / Sherbrooke,45.491226,-73.58763
361,Beaucourt / de la Côte-Ste-Catherine,45.491513,-73.633649
362,Chomedey / de Maisonneuve,45.4918,-73.584006
363,Ste-Catherine / St-Marc,45.492897,-73.580294
364,Lincoln / du Fort,45.493034,-73.583836
365,St-Mathieu / Ste-Catherine,45.49368,-73.579146
366,St-Marc / Sherbrooke,45.494514,-73.583368
367,de Kent / Victoria,45.494564,-73.638702
368,Jean-Brillant / de la Côte-des-Neiges,45.495415,-73.622341
369,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.629822
370,Mackay / de Maisonneuve,45.49683,-73.57913
371,Swail / Decelles,45.497055,-73.618652
372,Ellendale / de la Côte-des-Neiges,45.499757,-73.629298
373,de Kent / de la Côte-des-Neiges,45.501449,-73.633051
374,de Soissons / de Darlington,45.506899,-73.623526
375,Parc Kent (de Kent / Hudson),45.505721,-73.629459
376,Édouard-Montpetit / de Stirling,45.50723,-73.615085
377,Wilderton  / Van Horne,45.510142,-73.624752
378,Tupper / du Fort,45.49123,-73.580782
379,St-Mathieu / Sherbrooke,45.495789,-73.582596
381,Crescent / de Maisonneuve,45.498112,-73.577615
382,Drummond / Ste-Catherine,45.498639,-73.574227
383,de la Cathédrale / René-Lévesque,45.499191,-73.569421
384,Cypress / Peel,45.499325,-73.571768
385,Drummond / de Maisonneuve,45.49947,-73.57591
386,de la Montagne / Sherbrooke,45.499745,-73.579034
387,Notre-Dame / Gauvin,45.500105,-73.560199
388,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507
389,de la Gauchetière / Robert-Bourassa,45.500606,-73.565448
392,Stanley / Sherbrooke,45.501041,-73.577178
393,Metcalfe / de Maisonneuve,45.501715,-73.57413
394,St-Nicolas / Place d'Youville,45.501967,-73.555153
395,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295
396,Union / René-Lévesque,45.50235,-73.566583
397,St-Jacques / St-Pierre,45.502786,-73.559134
398,McTavish / Sherbrooke,45.502813,-73.576024
400,du President-Kennedy / Union,45.505011,-73.572028
401,St-Antoine / St-François-Xavier,45.504591,-73.559188
403,Viger / Chenneville,45.505312,-73.560891
404,Métro Place-d'Armes (Viger / St-Urbain),45.50623,-73.55976
405,City Councillors / du President-Kennedy,45.506251,-73.571391
406,St-Jacques / St-Laurent,45.506421,-73.556466
407,St-Urbain / de la Gauchetière,45.507078,-73.561395
408,Notre-Dame / St-Gabriel,45.507144,-73.555119
409,du Champ-de-Mars / Gosford,45.509655,-73.554009
410,Métro Champ-de-Mars (Viger / Sanguinet),45.510351,-73.556508
411,St-André / St-Antoine,45.514114,-73.552645
412,Ottawa / William,45.489727,-73.564063
413,Joseph-Manseau / René-Lévesque,45.491687,-73.576767
414,Notre-Dame / de la Montagne,45.493029,-73.564818
415,Lucien L'Allier / St-Jacques,45.493569,-73.568576
418,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.494872,-73.571124
419,Duke / Brennan,45.495581,-73.553711
420,Bishop / Ste-Catherine,45.496583,-73.576502
421,de la Commune / King,45.497515,-73.552571
422,William / St-Henri,45.498919,-73.557254
423,Queen / Wellington,45.497605,-73.55535
425,Labadie / du Parc,45.519895,-73.596827
427,de l'Esplanade / Fairmount,45.521496,-73.596827
428,Jeanne-Mance / St-Viateur,45.523027,-73.60184
429,Waverly / St-Viateur,45.523856,-73.600127
430,de Bullion / St-Joseph,45.524037,-73.590143
431,Bernard / Jeanne-Mance,45.524287,-73.604973
432,Maguire / St-Laurent,45.524628,-73.595811
433,Hutchison / Van Horne,45.524942,-73.610606
434,de Gaspé / Fairmount,45.525648,-73.592928
435,St-Viateur / St-Laurent,45.525931,-73.598839
436,Drolet / Laurier,45.526252,-73.589758
437,St-Dominique / St-Viateur,45.526557,-73.598276
438,Maguire / Henri-Julien,45.527041,-73.593471
439,Waverly / Van Horne,45.527363,-73.607723
440,Casgrain / St-Viateur,45.527513,-73.598791
441,de Gaspé / St-Viateur,45.527748,-73.597439
442,Henri-Julien / du Carmel,45.527839,-73.594821
443,St-Dominique / Bernard,45.527933,-73.601223
444,Berlioz / de l'Île des Soeurs,45.459986,-73.543956
445,Place du Commerce,45.46714,-73.54259
447,Léa-Roback / Sir-Georges-Etienne-Cartier,45.471669,-73.582644
448,Jacques-Le Ber / de la Pointe Nord,45.472503,-73.539285
449,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472668,-73.58539
450,Ryde / Charlevoix,45.475743,-73.564601
451,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238
452,Fortune / Wellington,45.477923,-73.559038
453,Métro Charlevoix (Centre / Charlevoix),45.478228,-73.569651
455,Bourgeoys / Favard,45.47993,-73.555921
456,Ropery / Augustin-Cantin,45.480914,-73.56846
459,Duvernay / Charlevoix,45.482098,-73.574876
461,Shearer / Centre,45.483006,-73.562187
462,Charlevoix / Lionel-Groulx,45.483928,-73.577312
463,Augustin-Cantin / Shearer,45.484018,-73.563437
464,Richardson / de Montmorency,45.48498,-73.560333
465,Georges-Vanier / Notre-Dame,45.485048,-73.571963
466,Quesnel / Vinet,45.485889,-73.577514
467,Guy / Notre-Dame,45.490042,-73.567111
468,Young / Wellington,45.492825,-73.557978
469,de la Commune / St-Sulpice,45.504242,-73.55347
470,de la Commune / Place Jacques-Cartier,45.50761,-73.551836
471,de la Commune / Berri,45.51086,-73.54983
472,Rachel / de Brébeuf,45.52689,-73.57264
474,Métro Acadie (de l'Acadie / Beaumont),45.523575,-73.623443
477,Métro de la Savane (de Sorel / Bougainville),45.500451,-73.661428
478,Dollard / Bernard,45.516783,-73.611423
479,Casgrain / Maguire,45.525933,-73.595253
480,Jeanne-Mance / Beaubien,45.52765,-73.6123
481,Alfred Laliberté / de Poutrincourt,45.53308,-73.694597
482,Chabanel / du Parc,45.538308,-73.654884
483,Gare Bois-de-Boulogne,45.539726,-73.677165
484,Laforest / Dudemaine,45.539806,-73.687266
485,Chabanel / de l'Esplanade,45.540686,-73.653376
486,Papineau / Émile-Journault,45.559884,-73.633568
487,16e avenue / Jean-Talon,45.56244,-73.595333
488,Rosemont / Viau,45.56833,-73.566663
489,de St-Firmin / Fleury,45.570657,-73.651842
490,41e avenue / Rosemont,45.57179,-73.564315
491,Fleury / André-Jobin,45.576,-73.646765
492,de Lisieux / Jean-Talon,45.579349,-73.581681
493,de Belleville / Fleury,45.58116,-73.641243
495,Dumesnil / Bélanger,45.587778,-73.569354
496,des Récollets / Martial,45.590892,-73.640617
497,François-Boivin / Bélanger,45.592596,-73.566175
498,Notre-Dame / Liébert,45.592803,-73.510466
499,Liébert / Hochelaga,45.595875,-73.523528
500,Parc d'Antioche (Place d'Antioche / St-Zotique),45.595352,-73.55859
501,Bélanger / des Galeries d'Anjou,45.597221,-73.56279
502,William / Robert-Bourassa,45.497165,-73.55933
504,Gagne / LaSalle,45.422451,-73.601194
505,Parc Highlands (Highlands / LaSalle),45.426124,-73.657416
506,Cégep André-Laurendeau,45.435665,-73.605652
507,Newman / Senkus,45.444043,-73.613752
508,LaSalle / Godin,45.446934,-73.572199
509,Elgar / de l'Île-des-Sœurs,45.456823,-73.546804
510,Hickson / Wellington,45.464892,-73.566998
511,Grand Boulevard / de Terrebonne,45.470544,-73.63168
512,Turgeon / Notre-Dame,45.478888,-73.581989
513,St-Jacques / des Seigneurs,45.489186,-73.5719
514,des Bassins / du Séminaire,45.490452,-73.560172
515,Parc Plage,45.502828,-73.527793
516,Lusignan / St-Jacques,45.492222,-73.569348
517,Bibliothèque du Boisé (Thimens / Todd),45.504635,-73.704432
519,Beaudet / Marcel-Laurin,45.506843,-73.681757
520,Métro du Collège (Cartier / Décarie),45.508439,-73.672965
521,Thimens / Alexis-Nihon,45.508978,-73.698564
522,de l'Eglise / St-Germain,45.512559,-73.677011
523,Ste-Croix / Tassé,45.519492,-73.685104
524,O'Brien / Poirier,45.52246,-73.691564
525,Casino de Montréal,45.506373,-73.524577
526,Quai de la navette fluviale,45.513741,-73.538382
527,Métro Longueuil - Université de Sherbrooke,45.523319,-73.520127
528,Place Longueuil,45.52841,-73.517166
529,St-Charles / Montarville,45.533682,-73.515261
530,Collège Édouard-Montpetit (de Gentilly / de Normandie),45.537226,-73.495067
531,St-Charles / Grant,45.539824,-73.508752
532,Marché Atwater,45.480208,-73.577599
533,Atwater / Greene,45.480495,-73.577827
537,Villeneuve / St-Laurent,45.521342,-73.589419
538,Dollard / Van Horne,45.519153,-73.616469
540,Stuart / St-Viateur,45.516079,-73.607798
541,Parc Outremont (Bloomfield / Elmwood),45.518309,-73.603286
542,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991
543,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871
544,Bloomfield / Bernard,45.520688,-73.608428
546,Bloomfield / Van Horne,45.522586,-73.612658
547,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510086,-73.611429
548,Waverly / St-Zotique,45.530505,-73.614708
549,du Mont-Royal / Augustin-Frigon,45.543763,-73.56772
550,Drolet / Beaubien,45.533348,-73.605834
551,Métro Beaubien (de Chateaubriand / Beaubien),45.53536,-73.603635
552,de Bellechasse / de St-Vallier,45.53341,-73.601124
553,Boyer / Beaubien,45.537041,-73.602026
554,Chambord / Beaubien,45.539932,-73.599343
555,Centre ÉPIC (St-Zotique / 40e avenue),45.574147,-73.574621
556,Chabot / Beaubien,45.544376,-73.595645
557,Louis-Hébert / de Bellechasse,45.546661,-73.588684
558,Molson / Beaubien,45.549686,-73.591155
559,Beaubien / 8e avenue,45.553457,-73.587842
560,16e avenue / Beaubien,45.558281,-73.583159
561,29e avenue / St-Zotique,45.567766,-73.579688
562,de la Roche /  de Bellechasse,45.537159,-73.597476
563,Chabot / de Bellechasse,45.54257,-73.592144
564,Louis-Hébert / Beaubien,45.548186,-73.59201
565,Alexandra / Jean-Talon,45.532331,-73.620187
566,Marché Jean-Talon (Henri-Julien / Jean-Talon),45.536785,-73.614888
567,Bélanger / St-Denis,45.53696,-73.61199
568,de la Roche / Bélanger,45.54167,-73.607604
569,Boyer / Bélanger,45.54006,-73.60897
570,de Lanaudière / Bélanger,45.543651,-73.60565
571,Cartier / Bélanger,45.546797,-73.602664
572,des Érables / Bélanger,45.549121,-73.600874
573,Parc Père-Marquette (Chambord / Rosemont),45.537088,-73.593219
574,Boyer / Jean-Talon,45.541586,-73.612481
575,Louis-Hémon / Rosemont,45.544599,-73.588223
576,1ère avenue / Rosemont,45.5478,-73.584867
577,5e avenue / Rosemont,45.5499,-73.583084
578,Marquette / des Carrières,45.538799,-73.5887
579,Dandurand / de Lorimier,45.540881,-73.584157
580,Cartier / Dandurand,45.539236,-73.585946
581,de Gaspé / Marmier,45.529686,-73.601728
582,Fabre / St-Zotique,45.543452,-73.60101
583,de Bordeaux / St-Zotique,45.546539,-73.598665
584,Marmier / St-Denis,45.530871,-73.598345
585,Louis-Hébert / St-Zotique,45.55001,-73.59576
586,Fabre / Beaubien,45.54206,-73.597873
588,Parc du Pélican (2e avenue / St-Joseph),45.544513,-73.571564
589,St-Dominique / St-Zotique,45.532265,-73.611063
590,de Gaspé / Dante,45.534298,-73.612172
591,Mozart / St-Laurent,45.53318,-73.61544
592,Boyer / St-Zotique,45.53848,-73.60556
593,de St-Vallier / St-Zotique,45.536261,-73.607546
594,Drolet / St-Zotique,45.534882,-73.609412
595,28e avenue / Rosemont,45.564353,-73.571244
596,Casgrain / Mozart,45.534727,-73.614793
597,12e avenue / St-Zotique,45.556867,-73.589307
598,1ère  avenue / St-Zotique,45.551937,-73.593928
600,Jardin Botanique (Pie-IX / Sherbrooke),45.554947,-73.555295
601,18e avenue / Rosemont,45.557896,-73.576529
602,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562
604,35e avenue / Beaubien,45.570081,-73.573047
606,de Chambly / Rachel,45.549911,-73.558263
607,10e avenue / Masson,45.550306,-73.573353
608,d'Orléans / Masson,45.557192,-73.569847
610,1ère avenue / Masson,45.5452,-73.576451
611,15e avenue / Masson,45.553898,-73.571387
613,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916
614,Omer-Lavallée / du Midway,45.545776,-73.562175
616,Cartier / Rosemont,45.541247,-73.591044
619,St-Urbain / Beaubien,45.52951,-73.61068
620,Ernest-Gendreau / du Mont-Royal,45.549714,-73.563848
622,Place Émilie-Gamelin (St-Hubert / de Maisonneuve),45.515901,-73.559948
623,de Maisonneuve / Mansfield (nord),45.502311000000006,-73.5733635
624,St-Jacques / McGill,45.501441,-73.560144
625,St-Urbain / René-Lévesque,45.507838,-73.563136
626,de Maisonneuve / Mansfield (sud),45.502145,-73.57342700000001
627,Durocher / Bernard,45.522225,-73.606687
628,La Ronde,45.521565,-73.535332
629,Aylmer / Sherbrooke,45.506587,-73.573299
630,Querbes / Laurier,45.51754,-73.597832
631,26e avenue / Beaubien,45.564944,-73.577639
633,Jogues / Allard,45.45002,-73.600306
634,Mackay / Ste-Catherine,45.495709,-73.576952
635,19e avenue / St-Zotique,45.561594,-73.585643
636,de Maisonneuve / Greene,45.486971,-73.589293
637,Hillside / Ste-Catherine,45.482826,-73.590843
638,Victoria / de Maisonneuve,45.477429,-73.600169
639,Victoria Hall,45.481291,-73.60033
641,2e avenue / Jean-Rivard,45.562509,-73.61656
642,Henri-Julien / de Castelnau,45.537891,-73.618215
644,Chambord / Jean-Talon,45.544846,-73.610536
645,Louis-Hébert / Bélanger,45.551585,-73.599165
646,Gary-Carter / St-Laurent,45.5359,-73.622443
647,St-Dominique / Gounod,45.538738,-73.628022
648,Guizot / St-Laurent,45.539663,-73.634475
650,Drolet / Gounod,45.540951,-73.626375
651,de Gaspé / Jarry,45.54078,-73.630401
652,Guizot / St-Denis,45.543424,-73.632462
653,de Gaspé / de Liège,45.542485,-73.636342
654,du Rosaire / St-Hubert,45.544819,-73.62151
656,de Chateaubriand / Jarry,45.545955,-73.626992
657,de la Roche / Everett,45.544867,-73.614841
658,Marquette / Villeray,45.550684,-73.615293
659,St-Dominique / Jean-Talon,45.535248,-73.617564
660,Louis-Hémon / Villeray,45.554961,-73.610737
661,Métro St-Michel (Shaughnessy / St-Michel),45.559199,-73.599658
663,d'Outremont / Ogilvy,45.52687,-73.626723
664,de Normanville / Villeray,45.54717,-73.618041
665,Lajeunesse / Villeray,45.542119,-73.622547
666,Villeray / St-Michel,45.561059,-73.603967
668,Marquette / Jean-Talon,45.547408,-73.607669
669,de Bordeaux / Jean-Talon,45.549755,-73.605566
671,Ball / Querbes,45.531177,-73.632136
674,Drolet / Jarry,45.541955,-73.629942
675,Clark / de Liège,45.539984,-73.638135
676,Boyer / Rosemont,45.534136,-73.595478
677,Bernard / St-Urbain,45.526267,-73.603191
678,CIUSSS (du Trianon / Pierre-de-Coubertin),45.587531,-73.531907
680,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.579325,-73.570504
681,St-Denis / René-Lévesque,45.512871,-73.558466
682,du Président-Kennedy / Jeanne-Mance,45.508205,-73.568814
684,Jeanne-Mance / René-Lévesque,45.506371,-73.564201
686,Desjardins / Ontario,45.551192,-73.540873
